StoreCountry,ProductID,Quantity
USA,8860811557594988757,2.0
USA,5101865501612169296,6.0
USA,2063349905004968478,2.0
USA,3663815529022797808,1.0
USA,56766664426914378,2.0
USA,1808725149841042884,1.0
USA,4886350217007363710,5.0
USA,1035137199593979003,6.0
USA,8714893882263982120,1.0
USA,6176534622749566293,6.0
USA,1721238400084531568,5.0
USA,1852123620169578962,3.0
USA,6183594765941220629,3.0
USA,8770327484498337734,1.0
USA,9076706220974992118,1.0
USA,7276613689645574772,3.0
USA,543238379329815061,1.0
USA,7360473411886858886,1.0
USA,1756497588694488675,1.0
USA,5466468988485084449,1.0
USA,8519598978360623968,1.0
USA,8161994038563439870,1.0
USA,8944827487899692504,1.0
USA,914024611576185077,1.0
USA,4730362852661572719,1.0
USA,1840091730045662179,1.0
USA,5449272242231394989,1.0
USA,7184631229554351068,1.0
USA,3053229848922946427,1.0
USA,952051138541660540,4.0
USA,611724573353060770,5.0
USA,2684510949817291772,3.0
USA,5987420640420390468,2.0
USA,5209975162991535172,1.0
USA,1908712858630136039,1.0
USA,4686139548911294936,1.0
USA,7753355804508097877,2.0
USA,7690287953975268145,1.0
USA,7112581689053690006,2.0
USA,3305650841900192404,7.0
USA,5088142016835184507,2.0
USA,8839907574844549345,1.0
USA,9144377341069812908,2.0
USA,7606390899342461985,4.0
USA,6410077506830301356,1.0
USA,3502587802797459944,2.0
USA,8712669542961367309,2.0
USA,8360181560013429190,38.0
USA,2676200856667385308,253.0
USA,1892025359185548203,28.0
USA,3945079410931590499,5.0
USA,8094468053796615299,5.0
USA,8528245374846942977,31.0
USA,347289630849939446,12.0
USA,3159695825955265266,2.0
USA,7037425963694631905,10.0
USA,6564889736360463820,11.0
USA,1387730727440721881,16.0
USA,499950541015959561,16.0
USA,9193630740041292780,10.0
USA,3882358883477802962,21.0
USA,3053985859328044312,24.0
USA,3504655351050186664,22.0
USA,5546544969228424217,9.0
USA,909682826482866992,5.0
USA,8550153223604373223,6.0
USA,3833770890604834252,57.0
USA,3045210795925346589,13.0
USA,1861774744520772530,11.0
USA,5273037684542167711,5.0
USA,8170845218361329646,2.0
USA,4305781564920750729,16.0
USA,125838986894666687,1.0
USA,8529838890831558951,2.0
USA,6242296971953731391,2.0
USA,6860993275576814774,5.0
USA,2831518365807058251,3.0
USA,6482979298765184757,6.0
USA,5575453045279138492,2.0
USA,2512725279516425558,39.0
USA,5699178692738563273,6.0
USA,7007070324778057380,23.0
USA,2996398319525157756,23.0
USA,2761281417250267860,6.0
USA,6993982610544579761,16.0
USA,5294871460151968443,15.0
USA,663096478818697557,3.0
USA,7307098004509106472,5.0
USA,8487672772794703552,3.0
USA,4564674965409662840,13.0
USA,5230566472246605802,5.0
USA,6781931414147572191,5.0
USA,5541970937370082333,10.0
USA,2668937689611397604,2.0
USA,4405509117095369055,12.0
USA,1302121393271104615,14.0
USA,6002773139873113609,7.0
USA,5828367241143219861,6.0
USA,8283772221607469851,6.0
USA,371830208107615771,13.0
USA,2601038047222814855,3.0
USA,3158023001955812321,15.0
USA,3060841959559842897,1.0
USA,5468062446665103653,4.0
USA,8340409024878586668,6.0
USA,4459768246729244508,4.0
USA,159568907376211512,8.0
USA,1650149626161220165,5.0
USA,7852659919790572752,9.0
USA,2874474280940151545,4.0
USA,4298788276353072939,20.0
USA,797875574545419387,6.0
USA,7144655757625465514,15.0
USA,1179934917569728261,2.0
USA,2665333406654745698,3.0
USA,6170246991064801544,2.0
USA,4215256483969838980,3.0
USA,6481138371890908641,6.0
USA,5863806081947698954,13.0
USA,104211063474234674,8.0
USA,3185745703580372218,2.0
USA,9068576441577864395,2.0
USA,2222733395751698114,13.0
USA,1881063553808165819,14.0
USA,5269264978861751104,7.0
USA,4029065469118945901,13.0
USA,4571727812589980966,1.0
USA,3996809147612225636,7.0
USA,1314905877202500697,9.0
USA,7749424416383428851,6.0
USA,2366690202058170764,12.0
USA,2044552176650789932,13.0
USA,7817147288893757815,11.0
USA,1139393997525400017,3.0
USA,8601297738500021065,14.0
USA,6940777412415670749,13.0
USA,2988218005937597452,4.0
USA,5565193475590382793,9.0
USA,7408354138910647575,8.0
USA,9042774209429765554,12.0
USA,5081133236397740892,8.0
USA,8173712985208502718,9.0
USA,8923178919286809911,3.0
USA,8701791961562368313,13.0
USA,2187787502475650052,6.0
USA,1897301202613814215,4.0
USA,1035188856067444966,7.0
USA,638931079688104105,47.0
USA,2865129224501740478,18.0
USA,8633165553482560165,5.0
USA,3049486115710455782,4.0
USA,3613912935313664880,3.0
USA,8521788744297944569,7.0
USA,3152846914004627675,1.0
USA,4545782014134232581,3.0
USA,200724865346713742,18.0
USA,322396859695612028,12.0
USA,6796278188053372893,6.0
USA,4966978755800764001,6.0
USA,5966388836444673246,2.0
USA,8547650030523588293,6.0
USA,92844303681969315,5.0
USA,5875904517287861557,6.0
USA,5275505926847364235,11.0
USA,922764923381543527,31.0
USA,5883900012984249751,52.0
USA,4607692102261730278,3.0
USA,614048773271441838,23.0
USA,5557984511232810662,3.0
USA,7425639955625589089,1.0
USA,1662235038296965006,7.0
USA,7933496758654473582,4.0
USA,4479702501744376654,8.0
USA,2447301407203592593,6.0
USA,4034813862378932777,3.0
USA,1025478563776239709,1.0
USA,4705588048424016498,5.0
USA,9013325306768035988,1.0
USA,8845696346984021863,2.0
USA,1490085095286978881,8.0
USA,3853808086146856740,7.0
USA,1467319447820460452,6.0
USA,3441345654501150624,8.0
USA,4912640990842429246,4.0
USA,3421095126347219089,4.0
USA,3144047244366176235,24.0
USA,7316282323691036834,12.0
USA,3393047794786584440,9.0
USA,7548714943711438922,78.0
USA,8163536627993322316,95.0
USA,3175193293454983773,13.0
USA,4454266277332495533,7.0
USA,5875933481482259726,2.0
USA,1304646382107806271,3.0
USA,1528770047055356043,15.0
USA,6157228074670540920,4.0
USA,434457248795772953,2.0
USA,5780323199762003119,1.0
USA,7765837271747841156,2.0
USA,3464510770023133093,1.0
USA,8360109694197295550,3.0
USA,6158110391192642328,23.0
USA,2376106278691069207,25.0
USA,270379642732440236,6.0
USA,3550746388663683805,16.0
USA,4966198953390209982,1.0
USA,4884633114243794034,1.0
USA,6209505614592034926,1.0
USA,8798076188902946842,2.0
USA,4587382960271257087,5.0
USA,6814193595558182915,1.0
USA,3607931925444679138,1.0
USA,304537986737332560,4.0
USA,8066314244504732519,2.0
USA,903603466013953392,11.0
USA,7084396497434327820,6.0
USA,7959622860134080043,15.0
USA,2106609438226679292,3.0
USA,9070854269030837070,1.0
USA,8133692604835811949,8.0
USA,3772880901454533742,10.0
USA,4983954098540447235,5.0
USA,4106409691024905233,22.0
USA,6096882840115652379,24.0
USA,3150815911245817675,5.0
USA,7389806630104425030,1.0
USA,2097139030027010492,7.0
USA,8437862475864005736,25.0
USA,7141736080558096920,4.0
USA,2786267297893505109,2.0
USA,4977901636885524865,5.0
USA,1363690166854715442,8.0
USA,5606286882579593214,8.0
USA,971496740150979682,14.0
USA,6631702513197433094,7.0
USA,2337934153777932738,10.0
USA,3045559300225791618,3.0
USA,4625744972586710251,7.0
USA,5325826651958726105,10.0
USA,8386018396899501931,38.0
USA,248680693598180869,29.0
USA,1031606653601819138,13.0
USA,4947582697314530389,11.0
USA,2245171355929958372,15.0
USA,8486138029609193439,11.0
USA,8998646246922573030,22.0
USA,3968528994348395371,1.0
USA,2824142010932528499,1.0
USA,1651017686172230122,3.0
USA,754756409026904916,9.0
USA,5054377007730212326,21.0
USA,2507202962041575399,8.0
USA,6660205189560242759,7.0
USA,5407883619176773932,7.0
USA,8683115750425245819,1.0
USA,584436411431440714,10.0
USA,1758697626715906182,7.0
USA,4292220887624410999,1.0
USA,7521542875563319149,6.0
USA,3146062612035762991,10.0
USA,2096813463854045656,10.0
USA,2540706557618030681,7.0
USA,837553303573157173,3.0
USA,5792662563287006567,36.0
USA,7976631459365250786,7.0
USA,8330587183223796085,13.0
USA,6544269599685629141,5.0
USA,2971009120539749508,9.0
USA,5817171640386360207,65.0
USA,4499805457773791861,11.0
USA,6891598814967719686,14.0
USA,209446533187106992,3.0
USA,7931790780625266777,3.0
USA,7006137397234863927,2.0
USA,1625370850920795089,3.0
USA,5416735420299642246,7.0
USA,4056447613658398141,9.0
USA,7868916141233235722,23.0
USA,523816491978695937,10.0
USA,8004296865402194994,2.0
USA,134622657278661684,3.0
USA,8098116441302643462,3.0
USA,7022788872189439218,8.0
USA,5340188466418057180,4.0
USA,6205924639992243760,23.0
USA,2553078124875260793,17.0
USA,7628069824798451698,25.0
USA,7794302440695183918,13.0
USA,4138053189272717216,2.0
USA,3884023027356780165,4.0
USA,8594352269829908172,6.0
USA,9174386665920442414,6.0
USA,796573095025487250,7.0
USA,5275806631006165713,4.0
USA,3173442654481101693,6.0
USA,7798978436981829987,7.0
USA,7226158241845442592,4.0
USA,2894372720640985009,6.0
USA,2340986520761033090,1.0
USA,4689570950605053962,5.0
USA,4541562665700228920,7.0
USA,9044379011371444824,7.0
USA,7732131794564812928,8.0
USA,7051710561835809017,3.0
USA,8147295011597329945,4.0
USA,2626734638452310350,3.0
USA,48008851298458203,16.0
USA,3220749104669180075,7.0
USA,3605520091011854604,9.0
USA,5733146158192650642,12.0
USA,7043265587192283881,17.0
USA,1860880555057705655,12.0
USA,2239405916593969028,6.0
USA,7677003046621068618,2.0
USA,212075754643265341,5.0
USA,672657495953588907,1.0
USA,7763316121409594327,2.0
USA,4576892271345964662,5.0
USA,6680745363962217093,37.0
USA,8072262957572629856,8.0
USA,2661044916261052011,5.0
USA,6053016118154880946,8.0
USA,3499264361068470157,4.0
USA,3582352361031066299,8.0
USA,6479307831465487810,8.0
USA,1478770500124317369,55.0
USA,6333098517896884940,13.0
USA,7547771225294777844,32.0
USA,858509355465197325,5.0
USA,2767684314445792154,5.0
USA,2168254691278053950,2.0
USA,7339725424541692700,1.0
USA,7565733496459847021,2.0
USA,4682477846062328878,3.0
USA,6505109713611680950,4.0
USA,5835924724672396122,3.0
USA,7975518745910149503,24.0
USA,4628479610125335225,20.0
USA,2467872574527233170,22.0
USA,4014156734236123534,20.0
USA,4421504418588540577,23.0
USA,563573666646019931,12.0
USA,5542509443544590358,3.0
USA,1718402456777522655,3.0
USA,4228376913636946446,23.0
USA,2808526412659237093,14.0
USA,2795463648037656585,2.0
USA,8124883408161888870,3.0
USA,5361212968526497575,4.0
USA,8427212277574190148,4.0
USA,7960883589210976366,2.0
USA,6977094465672271455,3.0
USA,8654357371648339930,1.0
USA,2986045155789154304,2.0
USA,5601280002243821212,8.0
USA,4473690892954068303,1.0
USA,696913468811349652,2.0
USA,4442274305288934265,3.0
USA,3678735917406121971,4.0
USA,8664253359911250378,6.0
USA,7145379392233134667,8.0
USA,6974803449992758915,3.0
USA,56020583862746888,6.0
USA,4716098647795403111,35.0
USA,695106923797101266,5.0
USA,8076358920008289869,3.0
USA,7081863985648518006,7.0
USA,2260094430386338457,13.0
USA,6456816008194459823,4.0
USA,1844991075426178154,2.0
USA,3132238007771713581,1.0
USA,4739910160221115520,1.0
USA,5449320885875182011,7.0
USA,3628680765690261389,2.0
USA,4962913412826225679,1.0
USA,1496450155120668430,7.0
USA,7198759145500534287,3.0
USA,5355198341638828208,1.0
USA,4939563475876538752,2.0
USA,3452084845577673287,4.0
USA,4425137806640416635,1.0
USA,6993703788608507716,3.0
USA,2344036021571499375,5.0
USA,9063354177058140950,6.0
USA,252223292340621025,2.0
USA,1975018433643809444,1.0
USA,2670513669815029108,5.0
USA,3091425229846637212,1.0
USA,3947840897356690912,1.0
USA,1581984483472454581,20.0
USA,709216706300380530,8.0
USA,6812810849045115052,5.0
USA,2118794876063791204,6.0
USA,5922595268710727348,2.0
USA,7631022030934199922,7.0
USA,1947805320473629299,10.0
USA,5974810358976724593,1.0
USA,3554893230509787087,3.0
USA,5229209766901083716,2.0
USA,8834464745755188207,2.0
USA,5435125392541762395,5.0
USA,8988721005546757341,1.0
USA,676416925474019749,3.0
USA,882983173168811119,1.0
USA,4632194212776535279,2.0
USA,5083277246150014875,6.0
USA,2238737860748841270,2.0
USA,8258022802047171994,1.0
USA,910521669741997062,2.0
USA,451736517787052122,5.0
USA,8889369542350902868,1.0
USA,2635119036636379566,3.0
USA,6448349970795474714,6.0
USA,2475752611632244287,41.0
USA,3182633332210970070,2.0
USA,5914734773290029414,3.0
USA,600169342127072024,1.0
USA,8808107407683779721,7.0
USA,4735736287986553092,1.0
USA,33458741684698642,2.0
USA,8824872904006472757,2.0
USA,3217339771092922763,5.0
USA,5099437203082848577,2.0
USA,798205760745686914,1.0
USA,266875340724804425,5.0
USA,5608298718324971508,3.0
USA,5926510344143304601,4.0
USA,8643890919264915583,4.0
USA,1789767510212328793,5.0
USA,5582590997141547448,5.0
USA,2953950997665732070,3.0
USA,6522007020201789183,2.0
USA,2874050055132855651,6.0
USA,9218033951533654311,5.0
USA,4667908943429876080,4.0
USA,7093522956376841358,2.0
USA,2951654874451695144,3.0
USA,2574606241246046198,1.0
USA,5758680089498959695,8.0
USA,8511472686125104943,2.0
USA,7046960562228972072,2.0
USA,2553497432094033975,2.0
USA,443503382959337079,6.0
USA,5246038245152160119,6.0
USA,7238705197960048006,3.0
USA,4763644712240058205,5.0
USA,2656251337720331831,1.0
USA,1182088222052102873,1.0
USA,5308278606446593946,1.0
USA,8890240918834579484,2.0
USA,4167872532420495951,1.0
USA,2169842758820349645,3.0
USA,6842284299341288498,5.0
USA,4264340979150525540,9.0
USA,4702989152714065444,8.0
USA,2280106402057212010,3.0
USA,8943070636831445140,2.0
USA,8122270741629371038,4.0
USA,1921866565349489733,1.0
USA,7566046968298637698,6.0
USA,1076653070943086508,7.0
USA,528679091555542063,1.0
USA,392750666431478581,3.0
USA,5713117578778301363,1.0
USA,5454941346625424792,1.0
USA,4830251740255056507,1.0
USA,2889762992146166180,8.0
USA,2561498206292633699,1.0
USA,5441934966640603460,1.0
USA,17766555091673817,4.0
USA,1444228285376968771,1.0
USA,316412542375360978,3.0
USA,5896240144523621017,4.0
USA,4546236420953925302,4.0
USA,6342122512998935910,8.0
USA,3625979375121276682,1.0
USA,9064395028250152005,2.0
USA,5036057014144607502,3.0
USA,7881241008694868144,1.0
USA,6932390946263778548,2.0
USA,3545636694791458462,2.0
USA,7434203937787457801,1.0
USA,6831736435711468791,1.0
USA,4043284336146783454,4.0
USA,4931928107581769885,7.0
USA,2423402019302074214,3.0
USA,354102590321661906,1.0
USA,1830527890021285361,2.0
USA,608630469342472851,5.0
USA,8711512167978317224,1.0
USA,6189604316695022834,4.0
USA,4328460777740270898,2.0
USA,3829149958251099308,4.0
USA,5455472282174362746,3.0
USA,4660938846169452209,1.0
USA,204394131474626461,1.0
USA,937821780084671798,1.0
USA,6277629226493780422,3.0
USA,6731720389678375095,4.0
USA,2632369876336120890,1.0
USA,129846583801099452,3.0
USA,4231970671035396814,6.0
USA,3705993652428671894,4.0
USA,3068857406709834437,3.0
USA,6323891961047617488,7.0
USA,4753421878985100395,1.0
USA,3482369384832517873,6.0
USA,5789848274858642922,136.0
USA,1369753020570306782,138.0
USA,6395953806864235238,113.0
USA,2489776242278079960,1.0
USA,2731951185103660468,26.0
USA,45697266407118250,2.0
USA,8484650516110702070,8.0
USA,7781217571854472072,3.0
USA,1619309869418541679,3.0
USA,489159050603731039,2.0
USA,8026814627616471214,1.0
USA,2578294429904554738,48.0
USA,6210542975623724175,48.0
USA,5401822289491624508,24.0
USA,4992649370394815349,54.0
USA,2553897745954101392,1.0
USA,759200284357866425,7.0
USA,5107780380832625438,1.0
USA,1913419269692376485,1.0
USA,811869346557956950,6.0
USA,4772553246798068660,1.0
USA,5166605823949401273,3.0
USA,500748265492626963,1.0
USA,4398228623901488697,4.0
USA,196928724065282343,4.0
USA,6915883013027884094,2.0
USA,7794163822910243369,1.0
USA,4458110272460689953,3.0
USA,6712283578509562315,34.0
USA,3128248081608827091,9.0
USA,637971152596165544,3.0
USA,2322037636431506500,91.0
USA,9053188133975945731,4.0
USA,4552367860793495830,1.0
USA,2129810175590327201,6.0
USA,4377733260910787072,2.0
USA,3732143007150229034,5.0
USA,4069736440517690926,5.0
USA,4989119129251708436,6.0
USA,4680543452125499048,5.0
USA,6521979637727784849,2.0
USA,3534906405963527044,18.0
USA,5279836424021832354,48.0
USA,4158341377090031082,139.0
USA,939122445206042221,6.0
USA,8953024547218129121,5.0
USA,8185928941706815222,1.0
USA,5377724413569649513,6.0
USA,7084548122420510795,5.0
USA,8346237522365160571,3.0
USA,7426151045770201853,4.0
USA,2820820569578151153,1.0
USA,3673713030272285343,1.0
USA,2975310432991483376,2.0
USA,6486420672055553611,5.0
USA,3552262491600995271,1.0
USA,1710971811156927412,5.0
USA,1720846122367548158,2.0
USA,1800413786400976290,5.0
USA,3018959599995987216,2.0
USA,8014803705610618348,1.0
USA,1022856104985661670,1.0
USA,4685028999226194081,4.0
USA,1698278003005374447,3.0
USA,1215254274772834495,21.0
USA,4267123574167539277,1.0
USA,6991059119669806923,20.0
USA,4018997818832643804,31.0
USA,4098634185220041853,1.0
USA,1828688722322650317,2.0
USA,4908188203130990117,3.0
USA,1570405860942876790,3.0
USA,1174153916439248093,1.0
USA,2632624090005956077,1.0
USA,8987453605286057785,1.0
USA,4480239152300259604,1.0
USA,7830859175486508765,61.0
USA,1081931732140459916,14.0
USA,3654121996455597613,1.0
USA,7046243752554442174,2.0
USA,4262532258782764405,28.0
USA,3309970626572414043,4.0
USA,6607523409551840637,5.0
USA,8359597106028710144,17.0
USA,6214352006127698631,9.0
USA,4039583451525936213,22.0
USA,3281087788597419199,27.0
USA,8096837344182399491,16.0
USA,7129573167843558508,14.0
USA,4931612055967076645,3.0
USA,2658511236566114333,12.0
USA,7907425368572895680,1.0
USA,5452250740672896991,7.0
USA,8343415099033298705,22.0
USA,4755337013536384664,7.0
USA,8140823195792348755,9.0
USA,5341534360880718140,3.0
USA,7291913433367206949,8.0
USA,3428655536305553780,6.0
USA,2880207287727573710,1.0
USA,9068273794034765584,12.0
USA,3395542589055499543,6.0
USA,6354738825429676892,12.0
USA,3633981088916630463,3.0
USA,1528086233706404754,46.0
USA,5908062914350878613,9.0
USA,7625161746160487836,1.0
USA,8534467656818187133,5.0
USA,6079107406053530423,4.0
USA,4236218493805805523,1.0
USA,5998630312817854345,12.0
USA,972770071386850886,6.0
USA,9142781406188039652,70.0
USA,2483027329411372393,24.0
USA,6798463422888259913,24.0
USA,6409291258398837732,24.0
USA,2148714137567081403,24.0
USA,1018490487592408712,24.0
USA,4308588504174403163,24.0
USA,1656866019202311968,36.0
USA,16243361886916393,36.0
USA,126668057939610834,36.0
USA,5940152318577256893,9.0
USA,1213615668890499842,19.0
USA,100757365550560961,5.0
USA,4058028523564940240,1.0
USA,6986969133219479815,12.0
USA,2139159548274720148,11.0
USA,8493815509990279554,7.0
USA,8559908506003804875,3.0
USA,3929439107750300676,7.0
USA,8718877264690775942,1.0
USA,6703556832556731155,4.0
USA,1366927974436877617,7.0
USA,6205863147225572621,3.0
USA,4531419349234098198,9.0
USA,8180434146767085470,2.0
USA,3945957908775027935,12.0
USA,2626490697476827325,18.0
USA,4790300018101643935,17.0
USA,3689624341860227664,27.0
USA,2415455177443058970,4.0
USA,5963169798038794100,23.0
USA,2926562932648589396,16.0
USA,6849848010183373807,6.0
USA,6162441656241657811,13.0
USA,7496626631960568627,9.0
USA,3037564435527842302,6.0
USA,6619665670717759705,12.0
USA,8786787152648817960,12.0
USA,5773488549332113746,6.0
USA,7402996663162792152,27.0
USA,3812923463855630464,32.0
USA,9060646349138350775,3.0
USA,8598067278460551336,7.0
USA,870102805296907890,1.0
USA,7049927531055483769,5.0
USA,240412180818068557,2.0
USA,3928542278032322291,20.0
USA,4061900938554685204,1.0
USA,7887883847341266260,20.0
USA,4429985749201833366,5.0
USA,651863657485980219,7.0
USA,534669584181844765,27.0
USA,6177456851222618842,48.0
USA,2734467307694913415,12.0
USA,8973781921111998918,12.0
USA,5904112439321742319,12.0
USA,6445055082587273752,4.0
USA,4174471794560119948,7.0
USA,9207366242013458952,5.0
USA,1595800705357824707,4.0
USA,9056027354663170710,5.0
USA,308225847646763354,3.0
USA,4726232198659962919,8.0
USA,308543587485488545,7.0
USA,9150445898927995852,79.0
USA,3171771265628821122,8.0
USA,791011390204079944,5.0
USA,1366347392378055738,8.0
USA,2540097863732591058,16.0
USA,6083091261259983212,8.0
USA,4342424344340432918,8.0
USA,7123836398574740498,12.0
USA,5862310237169350313,12.0
USA,3389545318056638629,42.0
USA,8691854976097643905,12.0
USA,5655274720867106257,36.0
USA,4965195591715406601,16.0
USA,8085357232642649373,12.0
USA,4600720733015759846,16.0
USA,7616408757258614272,12.0
USA,3656530817542887291,12.0
USA,5597966719768764486,8.0
USA,6760286680897701206,8.0
USA,1667145155971708687,16.0
USA,5331477419835948933,13.0
USA,7063193293957914648,6.0
USA,7619119618841600155,5.0
USA,8065719425223723075,18.0
USA,7182744527880522293,2.0
USA,1981685160246737066,14.0
USA,2455423513979556110,4.0
USA,204846436876217995,12.0
USA,5338240466300111453,4.0
USA,7347904332917097905,5.0
USA,7954069596242339067,15.0
USA,1335329369684996727,8.0
USA,4802289154014504569,3.0
USA,7048652009298287231,40.0
USA,4538712045862961411,14.0
USA,8695540880567182533,15.0
USA,1366626659577976919,11.0
USA,6558093434780782876,2.0
USA,4201802364372192415,19.0
USA,1521177088821009707,1.0
USA,6732297467093590292,22.0
USA,3653677069682206239,10.0
USA,5723034343712094557,5.0
USA,6346492536589215692,13.0
USA,2259041217958247533,4.0
USA,485279564971132271,8.0
USA,7582713688338977310,28.0
USA,4138318530335434251,21.0
USA,2213850546852652110,2.0
USA,812136478689568823,1.0
USA,8426850041922857976,1.0
USA,7819036168061676998,1.0
USA,2352040599343792094,3.0
USA,5139049930842701348,2.0
USA,7687898825997810404,1.0
USA,6861785294904663186,1.0
USA,7221867234660860587,4.0
USA,3739049500509781405,1.0
USA,5764561273023453031,2.0
USA,2228806773731505476,18.0
USA,1492924472506831972,6.0
USA,8940980858257769075,5.0
USA,4681038664874297107,4.0
USA,1861842717755869471,4.0
USA,6124990301289281136,3.0
USA,5761217493937908584,2.0
USA,2887129712120213954,1.0
USA,7875403232474665302,1.0
USA,7931981722396103257,1.0
USA,8318785675762590020,1.0
USA,372857326911913976,3.0
USA,2132085087554137643,2.0
USA,1045086494459278771,7.0
USA,6076418579598091147,3.0
USA,966825957324208504,2.0
USA,7773309139668209171,1.0
USA,6558347122250770195,1.0
USA,8542523437114992305,1.0
USA,6353562149614245399,1.0
USA,6637333814116848904,4.0
USA,3772439674513980206,1.0
USA,3617479546144091260,6.0
USA,4564921709224121642,6.0
USA,4720422053137086922,15.0
USA,8984862001823576023,1.0
USA,1601568482266697140,22.0
USA,484618500517825099,11.0
USA,6872031697387710802,9.0
USA,4793138753980949086,8.0
USA,5728359943768648122,7.0
USA,8490703468846996499,9.0
USA,6153367381789308514,10.0
USA,5510283269802704946,3.0
USA,6935516181140933001,15.0
USA,7259790599501851051,1.0
USA,651167648015750563,3.0
USA,7510111261162780705,5.0
USA,6023016832706479046,1.0
USA,6379081544192499855,4.0
USA,7352441020801800131,13.0
USA,5374583238565831990,11.0
USA,2589092920686750016,11.0
USA,5926803577183106003,9.0
USA,5251040423287881357,14.0
USA,1696949399530793248,12.0
USA,1940378395446621140,8.0
USA,5677865307081970860,12.0
USA,5103640511191568912,10.0
USA,6157266648362222564,13.0
USA,6428583938409804313,10.0
USA,773029642457137515,16.0
USA,1357535639982211871,9.0
USA,6799618373460899259,7.0
USA,351382883173710234,6.0
USA,9168511187489904238,17.0
USA,4090297229351721611,4.0
USA,7275118565819802961,17.0
USA,1101864224728705321,13.0
USA,4141302402869940776,7.0
USA,1262597676497356348,1.0
USA,5916485620767125615,1.0
USA,2244463417867765514,5.0
USA,870394606638657784,2.0
USA,7000615975829849479,3.0
USA,4744042963017720557,2.0
USA,3232463728106412193,2.0
USA,8559514918417289502,2.0
USA,1745147831459978919,3.0
USA,4889028442259835488,8.0
USA,1296777403665467840,1.0
USA,6891297886422037259,1.0
USA,6414789279948745524,10.0
USA,9074651678944775640,1.0
USA,4285822015925235366,3.0
USA,7685241786181562991,2.0
USA,886905290359791806,5.0
USA,8612244499818827575,2.0
USA,6833227161418109761,2.0
USA,3799745480598660245,2.0
USA,1501591140984542944,11.0
USA,2226899144925918938,1.0
USA,3133819000395369566,2.0
USA,1294431077431732018,1.0
USA,2021190784976612273,1.0
USA,3436079047919174681,1.0
USA,7613570810251003726,2.0
USA,1148387266993975413,8.0
USA,2704372190071642044,5.0
USA,6088700711559594679,9.0
USA,2288703039841368521,5.0
USA,1425910760666299859,1.0
USA,1430169657811493968,2.0
USA,626478587300235095,24.0
USA,1419903866149192432,8.0
USA,8177990243263346413,3.0
USA,7856500392132909921,4.0
USA,2842956816203910029,1.0
USA,6742354212787921909,2.0
USA,2282308421236045163,11.0
USA,2207282146912328381,9.0
USA,3059483223576937660,5.0
USA,15698168591110113,1.0
USA,6507259074374202584,24.0
USA,1064984998146241613,1.0
USA,4912892879581483027,4.0
USA,3592229330856391230,6.0
USA,2363293930297907869,1.0
USA,2171717119731483793,10.0
USA,2598708778763386093,2.0
USA,8536284261072172212,3.0
USA,2039670550846896592,3.0
USA,5281255406761185657,3.0
USA,5890215510529371497,12.0
USA,9048288239676310618,10.0
USA,6051793667684736482,18.0
USA,5239727551400477132,6.0
USA,6531296863830607237,12.0
USA,7582108310556303719,2.0
USA,616701484302346384,4.0
USA,5635999000244307328,11.0
USA,7543199997032998304,2.0
USA,4259051508535481416,2.0
USA,5070265812161238405,3.0
USA,6701741457779716241,3.0
USA,1200129240035806865,3.0
USA,6242630189392426246,4.0
USA,3432952407217588379,2.0
USA,1238547250929081080,2.0
USA,6817619643231744460,2.0
USA,5805385649215051265,1.0
USA,8135180988990893307,6.0
USA,5487643612285821900,20.0
USA,3281359982627156673,20.0
USA,1976336631258586751,3.0
USA,2126686395798281743,6.0
USA,1518309762619768287,7.0
USA,6406396564446749415,17.0
USA,8495826949939721884,1.0
USA,2061358648378984723,15.0
USA,4834612363024389532,13.0
USA,3827910870513267040,4.0
USA,8143088649897158560,16.0
USA,4442454542697233509,2.0
USA,7181573491305231375,1.0
USA,1779219309548237956,2.0
USA,1355788123841514527,5.0
USA,5570841445184837742,24.0
USA,4089213957230186762,2.0
USA,733557522770138156,1.0
USA,7359073774933732451,4.0
USA,6257348851554606321,2.0
USA,7197669023279239372,2.0
USA,477547206511300553,3.0
USA,155222847650152624,1.0
USA,8833067454554891096,1.0
USA,598071906512941470,1.0
USA,7418797385806789334,1.0
USA,4640831122303313957,1.0
USA,2707797752074477174,1.0
USA,752650855378791759,2.0
USA,245443221500459087,2.0
USA,5313218223463097096,2.0
USA,816403435205378832,1.0
USA,638216405614134546,10.0
USA,1263123405472933322,1.0
USA,8842986868783520580,1.0
USA,5811154206368141393,1.0
USA,4004786818197853558,1.0
USA,2213791077210969209,1.0
USA,5976908473722534736,10.0
USA,5967480733683249488,4.0
USA,1320589494170289362,3.0
USA,1422939007322586668,12.0
USA,1345798626728665927,3.0
USA,5111378046782430754,7.0
USA,8567485439334122735,2.0
USA,3102910693864882157,6.0
USA,6045274300402049271,10.0
USA,4953824831383548824,5.0
USA,3408299910925017548,7.0
USA,8602945259834703579,3.0
USA,3583108668837073686,5.0
USA,6780157325796216121,2.0
USA,7767589329444829415,5.0
USA,6013130178867220253,1.0
USA,6276160016396371863,15.0
USA,8431504921057344614,10.0
USA,8085696973862495176,25.0
USA,3951958837545866341,15.0
USA,7360382715949428937,7.0
USA,3974798337377736579,7.0
USA,1476531526387120305,10.0
USA,1295294488309789882,5.0
USA,216937385891046577,12.0
USA,1440540189819119258,10.0
USA,5110784660836057555,2.0
